-2.942319667707281816e+00,-4.516039429932303229e+00
-3.781664663695494255e+00,6.106290628409052346e-01
1.568653828594834820e+00,1.179565711148910623e+00
-4.411458249694204525e+00,-4.716100309587417883e+00
3.233850522006642692e+00,1.775621599428147235e+00
-1.324809640679154299e+00,-2.457380677622903242e+00
4.410721773502984888e+00,1.663551827873100741e+00
3.767251265080478362e+00,-3.342570440420971067e+00
1.997660171066818258e+00,2.120446563936627449e+00
-4.395606899943160784e-02,3.601524463115479691e+00
-1.352085271301102232e+00,4.225666968570539694e+00
7.311532248335463890e-01,-1.272329382682588772e-01
1.031526601406984156e+00,3.279243737019072569e+00
4.778238165358125400e+00,4.654134591228578088e+00
-1.778114283546849972e+00,-3.890031553720237678e+00
-2.389843712702348633e+00,7.484345210579759211e-01
-3.114182013618124856e+00,-2.131945531482350553e+00
-8.265327477343991092e-01,-5.330239919631214462e-01
-4.802158571414116395e+00,2.982146485422973115e+00
-5.359373592229559335e-01,2.412971187436387943e+00
4.028073846207790965e+00,3.160488519442861133e-01
2.661644910076726767e+00,4.802441597037038434e+00
-3.658852233899161810e+00,3.742326889953154989e+00
3.650332131227346011e+00,-1.421448480387724089e+00
5.310612677316131069e-01,-1.940017526257982627e+00
-2.128750460361110264e+00,-1.181451706522901990e+00
1.809536776966327309e-01,-3.099205028966700581e+00
-4.147299926416903482e+00,-2.907512507656865086e+00
2.264870678269780058e+00,-7.394565237389176815e-01
2.961414992364160170e+00,-4.132673439445299302e+00
-2.752601619091691987e+00,-5.824729330880096256e-02
3.765757780147332312e+00,-3.322538920677088115e+00
-2.799956058778452661e+00,2.376118645168700638e+00
-1.576078661302054762e+00,-9.842131401215858943e-01
-1.864877677941747969e+00,-9.822684705126638605e-01
-2.248597995137999739e+00,-9.717391661617789111e-01
-6.596939590917560992e-01,-1.070143371384880915e+00
-3.625911681159688538e+00,-5.205656328791539167e-01
-3.656108710294383002e+00,-5.092534713955130243e-01
3.784302608970758541e+00,-3.386744555643904420e+00
2.975903010134044457e+00,1.803728256694114407e+00
-3.671087586226791544e+00,-4.569260222992985732e-01
-2.228169246082818411e+00,-8.534441449048575379e-01
-4.520080632384125607e+00,-1.272051301503969611e+00
-3.360254160007397850e+00,-4.534841348371347891e-01
-4.292257950379587683e+00,-4.225757579094171490e-01
-2.647730338477447987e+00,-8.863230464569413769e-01
-2.088644032594713984e+00,-9.035338227662075283e-01
-2.458354228605148961e+00,4.756595250381110418e-01
-4.581824603225062020e+00,-2.604269619533639002e-03
-2.774614667573714666e+00,-1.616916684087629008e+00
2.380433974822466325e+00,-1.618522928615706125e+00
2.108151362961010022e+00,-1.620612106736960989e+00
8.959366869897618102e-01,-1.625920745782268639e+00
-2.129815943279052881e+00,-1.633855159203583263e+00
-2.080461619459015310e-01,6.794993428286648651e-01
3.100684255639752251e+00,-1.658058435351852378e+00
-4.042781614171898852e+00,6.991421325015156896e-01
2.615699965160713347e+00,-1.688642855122333586e+00
1.004180698499096636e+00,-1.452538606189688331e+00
-4.750907098518700522e+00,8.831703388759404305e-02
-3.752671232371654231e+00,9.906766739399230914e-02
-3.849151703749903675e+00,1.117570356848176516e-01
4.285442961319144928e+00,6.324836193597160872e-01
1.460930221792477113e+00,2.032993482999110313e-01
-3.991224510584796992e+00,2.160485222134544969e-01
3.587490514877128334e+00,6.274428971931902410e-01
-2.698270228954795069e+00,5.353983124527061932e-02
-4.445808784981408301e+00,6.351458995497960558e-02
8.457963797234686609e-01,7.722776620343552167e-02
8.156436868540009044e-01,1.073126845599015056e-01
-4.781340222765390280e+00,-2.051603440874476547e-01
-4.898272783862589463e+00,-1.993235914150757182e-01
-4.739636743425351462e+00,3.995566351046520026e-01
-5.000000000000000000e+00,4.173529819218604331e-01
-6.411892544156083673e-01,-3.200609627805475199e-01
9.058696545339675055e-01,-3.179101950704836810e-01
-4.347295101038656462e+00,-3.153819701045321722e-01
8.232065717365566471e-01,-3.107667736485737464e-01
6.005645792257308102e-01,-2.986259018770667240e-01
-4.279183127114976948e+00,4.202531177322885725e-01
-4.747050486227512245e+00,4.755809434290583226e-01
-5.000000000000000000e+00,4.816366272946224214e-01
-4.787424773420945634e+00,5.162961619785146894e-01
-4.925831353418812952e+00,5.466481219628676058e-01
-4.368396197669444092e+00,5.853907854554263324e-01
-4.397812637921432177e+00,-2.977312348659033603e-02
3.313656636845811576e+00,7.679084490077281444e-01
2.999082411385263214e+00,7.826390717667175423e-01
-2.338232300123887608e+00,-2.058444860499301754e+00
-4.718438727036535774e+00,7.420556950958889786e-01
-3.877927082619952337e+00,3.004008015894754635e-01
-4.132688367649651084e+00,3.373106250084845215e-01
-4.501545500691092272e+00,7.529090864424787810e-01
-5.000000000000000000e+00,2.761561402166208268e-01
-4.888446391213049580e+00,7.848160921479108154e-01
-2.209656409765111018e+00,-5.000000000000000000e+00
-3.987707944647478797e+00,-5.000000000000000000e+00
-1.353805293696627388e+00,-5.000000000000000000e+00
-5.000000000000000000e+00,-2.066972364531296069e+00
-4.250473347202155416e+00,1.837361068040790357e-01
-4.259760989801742781e+00,1.969264053003625392e-01
-4.147818664352689311e-01,2.205094470978039567e-01
-2.995427381002174982e+00,7.819840227618364281e-01
-1.880444255485187455e+00,-5.000000000000000000e+00
-4.911306702311859063e+00,-2.059912720754144111e+00
-4.988484640613900289e+00,-1.132655144792324986e+00
-5.000000000000000000e+00,-2.034376430321243046e+00
-2.578264562721456876e+00,-7.974657372983067205e-01
-5.000000000000000000e+00,-1.132535934357046692e+00
5.000000000000000000e+00,-3.116868763658340313e-01
-2.381916046229127559e+00,-4.755240858223173106e+00
-1.704200706996024550e+00,-3.159788844637944738e+00
6.724794469347559200e-01,-1.384210768663970192e+00
-1.214088586819764615e+00,-4.615138346016404824e+00
-2.247885520076058796e+00,1.687856992249141541e-01
3.344612551647584198e+00,-1.827804404523551085e+00
6.618427479125816859e-01,-1.246638574579733927e+00
3.336341003548874085e+00,1.885260213502024662e+00
-4.226178169725015366e+00,1.348689868436897754e+00
6.789420870951534681e-01,-1.474077214882885123e+00
-2.166902321346297899e+00,-2.760253778533952485e+00
2.007522891586931202e+00,-4.496436010615569856e-01
-3.182014280498423275e+00,-2.543253121043367315e-01
-4.469387018711117321e+00,-2.234473910957401444e+00
-1.367639225148002957e+00,-3.581134347429378195e+00
-4.918483730972819323e+00,-3.844867124637303846e+00
-1.154140494065804656e+00,-5.000000000000000000e+00
-4.086158892370894691e+00,2.229257979839092130e-01
4.903332008616365201e+00,5.000000000000000000e+00
-3.548081408057105257e+00,3.721512805210274166e-01
-4.693680326808837400e+00,3.513813048938489558e+00
-4.069633936588509471e+00,1.207084891750209721e-01
-4.943954282667865741e+00,2.611334767495514519e+00
-1.977123982915310219e+00,-1.649243826321398654e+00
-4.821394659700626306e+00,2.326559758289199920e+00
-2.203239855475445541e+00,-1.474946517125326650e+00
-1.863655106739325884e+00,-2.295238028719157608e+00
-5.000000000000000000e+00,3.118067145497319004e+00
3.382703153093995496e+00,-7.694693550510471880e-01
3.176176792817990702e+00,-3.404997826597943700e+00
-1.565330609590167565e+00,2.557211265089794239e+00
-2.024197064149108272e+00,-1.146814909497470225e+00
-2.210617883042958365e+00,-1.409317436429076587e+00
-5.000000000000000000e+00,5.000000000000000000e+00
4.644192381648151624e+00,5.000000000000000000e+00
5.000000000000000000e+00,4.522868390092904534e+00
-4.130718739803461048e+00,6.228762174863540224e-01
-2.236620526916312635e+00,-6.843974550292646342e-01
-2.134686831268619134e+00,-1.787975008468880134e+00
-2.020464087050630742e+00,-1.519431254190703129e+00
-3.336538098945272424e+00,-1.223850467053147373e+00
-2.535162519576957596e+00,-2.957439772024285318e+00
-3.838624649266891176e+00,1.075762939323973377e+00
-3.205616759715250286e+00,-9.700750792113108645e-01
2.803575358129149819e+00,-5.000000000000000000e+00
-4.622104299181982512e+00,2.464449304910015570e+00
-3.498655382161032001e+00,-1.993335269666021148e+00
-3.393787789489056905e+00,-2.853128948237496409e+00
2.108449673691669801e+00,-3.244484578975971090e+00
2.423588766543871564e+00,-5.000000000000000000e+00
-1.253748394294023516e+00,5.000000000000000000e+00
-2.246525487873698879e+00,-2.051851204475677370e+00
-2.374951146350130493e+00,-2.791198955625058709e+00
-5.000000000000000000e+00,2.178680524107195815e+00
-2.247624973266417303e+00,-2.053971592933037105e+00
5.548657659319990998e-01,-8.108802025971169058e-01
5.481148656874870184e-01,-8.024940836375433761e-01
6.758656959717885826e-01,-8.210421341079152668e-01
-3.922517707399982179e+00,-1.627137923308841660e+00
1.015631371528851190e-01,6.861316049765155967e-01
-5.743793682643527632e-02,5.000000000000000000e+00
-3.484260022437373649e+00,-1.410459679339598260e+00
-3.343215792031010380e+00,-2.004133431658926767e+00
5.000000000000000000e+00,5.000000000000000000e+00
-3.887669682695896523e+00,5.000000000000000000e+00
2.407653768057826937e-02,2.517079422937386290e+00
3.787917547991330736e-01,-2.933789844508369882e-01
3.008503708675986488e+00,-5.000000000000000000e+00
-4.251661766429748468e-02,1.535369524089510662e+00
1.636263512018536481e+00,-5.000000000000000000e+00
3.845222121192083620e+00,-1.650843191333471793e+00
3.411509422240838418e+00,5.000000000000000000e+00
1.285293562698385017e+00,-5.000000000000000000e+00
-1.594493343964911602e+00,-2.250638688507174301e+00
-1.605515966008856488e+00,-2.268678908766815105e+00
-3.974615140031822591e+00,-6.458033126163984505e-01
-3.717119471239824335e+00,-2.643172032829456342e+00
-3.719520969570591085e+00,-2.642041690965172496e+00
-3.967895215092314132e+00,-6.114220774092107291e-01
-4.006120843656155728e+00,8.110211675766194617e-01
-4.007029939762474235e+00,8.048160705540041704e-01
-3.403723029382083709e+00,-2.341701363825849924e-01
-3.404116402801671715e+00,-2.331198922848711774e-01
-3.405015408277562106e+00,-2.335255585897328956e-01
-2.501682924914416351e+00,-3.658710374228113071e+00
-1.833384858513618543e+00,-1.686329325428914228e+00
4.160995882870109241e+00,-5.000000000000000000e+00
-1.783162338499062471e+00,-1.807558849953925684e+00
-1.960913899745036382e+00,-8.168534269880201037e-02
-1.965456505054634206e+00,-7.701061755891824845e-02
-1.937592778629850354e+00,-6.138282304525857214e-01
-1.617771563844192517e+00,-2.559050868725345929e+00
-1.895259479368412769e+00,-2.581162972306703107e+00
-1.975029030748226333e+00,-2.092094067896576703e+00
-1.339022932566854784e+00,-1.822418638194410967e+00
-1.410899419642372976e+00,-1.928022524798873594e+00
-1.957047106728726948e+00,-2.365507808586157168e+00
-2.605818525897516835e+00,-5.000000000000000000e+00
-4.917795553667419384e+00,2.094292552918624928e+00
-1.758840627900829290e+00,-2.581418776657268488e+00
-2.028971610504886058e+00,-1.817084994656489982e+00
-2.270287556578765020e+00,-3.527540072319388820e+00
-4.270083536812574465e-02,1.724110054644786061e+00
-3.676877637628817475e+00,8.879311555162914260e-01
-3.491287527027676418e+00,-8.082585957965608969e-01
-5.000000000000000000e+00,1.967714569209327635e+00
-5.000000000000000000e+00,1.967170555881613936e+00
-4.178509102367446992e+00,7.381447596064560912e-01
-3.281479590513526112e+00,-4.061955343815554897e+00
-4.178270711272882743e+00,7.455822920539834087e-01
-2.256611501922831664e+00,-3.512209172767705390e+00
-3.042420082521893665e+00,-4.015445343152359570e-01
-3.472596251667305012e+00,-8.006314139307706412e-01
-3.476131904125799643e+00,-8.049126383966704879e-01
-2.109978288225442089e+00,6.447100409524173514e-01
1.844552308130911200e-01,1.588460183278030513e+00
4.828161210529477998e-01,-7.737837034067949205e-01
-1.155969415768121067e-01,3.193020132005175427e-01
5.001125893079283458e-01,-2.445401937023641281e-01
-1.100657446506412729e+00,2.089637874830971853e-01
-1.136245768686041657e+00,2.145392620857000665e-01
-7.599534204074176458e-01,4.410717069765226483e-01
-1.597038045459085787e+00,-2.819480457525980199e-02
-1.603667923518260707e+00,-3.052107277020787990e-02
-1.606732138047387792e+00,-2.729221081929367188e-02
